contract_id,contract_type,side,seller_id,branch_code,currency,notional,rate_type,interest_rate,settlement_date,maturity_date,tenor_months,payment_frequency,day_count,business_day_convention,amortization_type,prepayment_allowed,prepayment_penalty,guarantee_type,rating
CNT-83244A52E7B4,PAM,ASSET,SLR-FR-005,US,GBP,817270,fixed,0.06642,2022-02-04,2024-10-21,33,semiannual,30/360,Preceding,constant_installment,True,0,none,NR
CNT-02BD003ECEF8,MORTGAGE,ASSET,SLR-US-005,FR,USD,9798260,fixed,0.05554,2025-12-06,2041-09-13,192,monthly,ACT/360,Preceding,linear,True,0.0149,personal,A
CNT-83A47D59E771,PAM,ASSET,SLR-DE-007,FR,GBP,1628452,floating,0.06114,2025-02-07,2036-09-07,141,semiannual,ACT/360,Preceding,bullet,False,0,none,NR
CNT-53F3F0C17D06,REVOLVER,ASSET,SLR-ES-008,FR,EUR,451201,floating,0.06716,2023-12-08,2028-01-16,50,annual,ACT/365,Following,constant_installment,True,0,mortgage,B
CNT-23FEFB502F50,MORTGAGE,ASSET,SLR-US-011,ES,USD,448433,floating,0.07024,2022-06-01,2042-09-14,247,annual,30/360,ModifiedFollowing,bullet,False,0.0149,none,A
CNT-8F16534FFA05,PAM,ASSET,SLR-US-005,ES,USD,6878416,floating,0.07543,2022-11-27,2039-08-30,204,monthly,ACT/365,Preceding,linear,False,0.0148,commercial,B
CNT-63156F9F2EA9,MORTGAGE,ASSET,SLR-US-009,ES,EUR,4609273,fixed,0.02647,2024-04-06,2045-02-15,254,quarterly,30/360,Following,linear,True,0.0116,commercial,A
CNT-B4F5A8EB7A1D,MORTGAGE,ASSET,SLR-DE-003,US,GBP,6340180,fixed,0.05009,2022-11-26,2035-02-21,149,semiannual,ACT/365,ModifiedFollowing,constant_installment,True,0.0105,none,BB
CNT-1D19A8E25BBF,ANNUITE,ASSET,SLR-ES-006,ES,GBP,9502281,floating,0.06297,2021-07-16,2037-08-21,196,semiannual,30/360,Following,constant_installment,False,0.0082,none,BB
CNT-477F8325281C,REVOLVER,ASSET,SLR-ES-012,FR,GBP,7348331,fixed,0.0594,2023-10-25,2026-10-09,36,quarterly,30/360,ModifiedFollowing,constant_installment,False,0.0198,commercial,BB
CNT-7F0DD3695171,PAM,ASSET,SLR-US-014,DE,USD,3783061,fixed,0.0735,2023-05-18,2044-07-26,258,quarterly,ACT/365,ModifiedFollowing,bullet,True,0,commercial,NR
CNT-E87CFEB6ED42,MORTGAGE,ASSET,SLR-DE-013,US,USD,164782,fixed,0.06843,2026-01-21,2046-10-03,252,annual,30/360,Following,constant_installment,True,0,none,BBB
CNT-6D79109510B3,BULLET,ASSET,SLR-ES-014,US,USD,9257749,floating,0.07936,2024-12-14,2027-01-03,25,semiannual,ACT/365,Following,bullet,False,0.0056,none,B
CNT-357B8728D507,PAM,ASSET,SLR-US-007,US,GBP,6564746,floating,0.06329,2025-06-12,2031-09-09,76,quarterly,ACT/365,ModifiedFollowing,linear,False,0.0097,mortgage,B
CNT-CDEA9DC7F690,BULLET,ASSET,SLR-US-006,DE,EUR,1217752,fixed,0.03625,2024-10-31,2027-08-17,34,semiannual,30/360,Preceding,bullet,True,0.0107,none,AAA
CNT-7F02B9036F60,PAM,ASSET,SLR-FR-002,FR,USD,7258967,fixed,0.06504,2022-09-24,2025-09-08,36,quarterly,30/360,Following,linear,True,0.0068,mortgage,BBB
CNT-6E9EAE88A3AF,BULLET,ASSET,SLR-ES-013,US,USD,4949223,fixed,0.06252,2021-05-24,2026-04-28,60,semiannual,ACT/365,ModifiedFollowing,constant_installment,True,0.0132,mortgage,A
CNT-B8D5FFE06037,MORTGAGE,ASSET,SLR-DE-012,FR,GBP,6567487,fixed,0.03777,2025-09-02,2032-08-26,85,semiannual,30/360,Preceding,linear,False,0,commercial,A
CNT-DFDB33CC554B,COMMERCIAL_LOAN,ASSET,SLR-US-014,FR,EUR,8754368,floating,0.06224,2025-03-15,2028-11-24,45,semiannual,ACT/360,Following,bullet,True,0,personal,BB
CNT-CB960B217EBD,ANNUITE,ASSET,SLR-ES-009,FR,USD,3685317,fixed,0.07664,2024-06-13,2041-02-14,203,semiannual,ACT/ACT,Preceding,bullet,True,0,none,BBB
CNT-E11743C51DA9,BULLET,ASSET,SLR-US-005,FR,GBP,7399493,fixed,0.06788,2021-10-17,2025-01-29,40,monthly,ACT/ACT,ModifiedFollowing,constant_installment,True,0,commercial,BB
CNT-74EBC6B17C0D,PAM,ASSET,SLR-FR-014,FR,USD,6949755,fixed,0.07836,2025-08-21,2051-03-08,311,quarterly,ACT/ACT,Preceding,bullet,False,0.0185,commercial,BBB
CNT-36F08EE5AE7D,TERM_DEPOSIT,PASSIF,,US,GBP,44689012,fixed,0.03193,2025-03-24,2025-11-19,8,quarterly,ACT/365,,,,,,
CNT-B088E9F34D79,TERM_DEPOSIT,PASSIF,,DE,USD,1103494,fixed,0.03552,2024-09-15,2027-09-30,37,monthly,ACT/365,,,,,,
CNT-9EDE79A1E627,ANNUITE,ASSET,SLR-ES-012,DE,GBP,5189203,fixed,0.03397,2022-04-18,2024-05-07,25,annual,ACT/360,Preceding,linear,True,0.0115,commercial,BB
CNT-401D28AB1773,PAM,ASSET,SLR-ES-004,ES,GBP,1460634,floating,0.06058,2022-09-18,2045-08-18,279,semiannual,ACT/365,Preceding,linear,True,0.0117,personal,AA
CNT-D93338CD499E,ANNUITE,ASSET,SLR-DE-013,FR,USD,6559719,floating,0.079,2022-08-03,2034-12-28,151,annual,ACT/360,Preceding,constant_installment,True,0,mortgage,AA
CNT-7E86EAC360E2,ANNUITE,ASSET,SLR-DE-002,FR,GBP,617386,fixed,0.04485,2021-12-02,2030-08-17,106,monthly,ACT/360,Following,bullet,True,0,none,AA
CNT-BF70EF649C69,PAM,ASSET,SLR-ES-009,US,USD,4936038,fixed,0.05066,2024-08-06,2044-06-22,242,quarterly,ACT/365,Following,constant_installment,True,0.0082,none,BB
CNT-07BE6BC0C226,ANNUITE,ASSET,SLR-FR-008,DE,EUR,6564247,floating,0.06051,2025-07-01,2039-10-16,174,quarterly,ACT/365,ModifiedFollowing,linear,False,0.0005,commercial,AAA
CNT-2A12473ACA9E,BULLET,ASSET,SLR-FR-014,US,USD,1792657,fixed,0.0708,2021-08-28,2025-07-08,47,annual,ACT/360,Following,bullet,True,0,mortgage,BB
CNT-F39BF2016FFB,CERTIFICATE_OF_DEPOSIT,PASSIF,,DE,USD,29098752,fixed,0.03867,2025-05-27,2027-04-17,23,quarterly,ACT/365,,,,,,
CNT-B9164E5FB24E,MORTGAGE,ASSET,SLR-ES-008,ES,EUR,7433939,fixed,0.0311,2023-06-02,2029-01-31,69,monthly,ACT/ACT,Preceding,bullet,False,0.0191,commercial,BBB
CNT-74C690B1A227,REVOLVER,ASSET,SLR-DE-005,DE,USD,7587529,floating,0.07411,2023-10-24,2026-02-10,28,annual,ACT/ACT,Preceding,linear,False,0.0079,commercial,AA
CNT-5EFC408149B7,SAVINGS,PASSIF,,FR,EUR,1609330,fixed,0.01025,2024-08-02,2025-10-26,15,monthly,ACT/365,,,,,,
CNT-1E14C2EFF48B,ANNUITE,ASSET,SLR-US-006,ES,GBP,8153168,floating,0.06584,2025-07-21,2034-05-05,107,monthly,30/360,Following,linear,False,0.0062,commercial,AA
CNT-33061AFD8578,ANNUITE,ASSET,SLR-FR-009,FR,GBP,7150203,floating,0.06839,2022-07-23,2040-12-15,224,annual,ACT/365,Following,constant_installment,False,0.0148,mortgage,A
CNT-02A916CF64E5,REVOLVER,ASSET,SLR-US-006,FR,GBP,2243350,floating,0.06099,2026-03-11,2030-11-15,57,semiannual,ACT/360,Following,bullet,True,0.0197,personal,AAA
CNT-2DB3FFA3812D,BULLET,ASSET,SLR-US-002,US,USD,7164910,floating,0.06748,2025-04-19,2028-08-31,41,quarterly,30/360,Following,bullet,True,0,none,A
CNT-55A941DFEBBC,PAM,ASSET,SLR-ES-001,ES,USD,3471152,floating,0.07176,2021-06-14,2046-11-30,310,quarterly,30/360,ModifiedFollowing,constant_installment,True,0.0017,commercial,BBB
CNT-072A2C16F1B1,PAM,ASSET,SLR-DE-005,ES,USD,1861410,fixed,0.04263,2022-08-31,2037-03-15,177,monthly,ACT/365,ModifiedFollowing,constant_installment,False,0.0144,personal,BB
CNT-D3F6D4590377,PAM,ASSET,SLR-DE-012,ES,EUR,5611345,floating,0.05724,2024-10-19,2040-06-27,191,semiannual,ACT/360,Preceding,constant_installment,False,0,personal,AA
CNT-54FD3DB30483,ANNUITE,ASSET,SLR-ES-012,DE,EUR,4513445,fixed,0.05106,2021-06-27,2033-03-26,143,monthly,30/360,Following,constant_installment,True,0.0165,commercial,BB
CNT-E75D2E342E6A,BULLET,ASSET,SLR-DE-004,US,GBP,7083000,floating,0.0657,2021-06-04,2025-01-14,44,semiannual,ACT/360,Preceding,constant_installment,False,0,mortgage,AA
CNT-1CB949D378FB,TERM_DEPOSIT,PASSIF,,US,EUR,25379954,fixed,0.00338,2023-05-17,2025-12-02,31,quarterly,ACT/365,,,,,,
CNT-0B15759194AB,ANNUITE,ASSET,SLR-ES-010,DE,USD,8458818,fixed,0.04612,2021-05-11,2031-08-17,125,annual,ACT/365,Preceding,bullet,True,0,personal,BB
CNT-A4E4932A4DC9,BULLET,ASSET,SLR-US-007,FR,USD,1506716,floating,0.06826,2023-03-28,2023-09-24,6,monthly,30/360,Preceding,constant_installment,False,0,personal,AAA
CNT-78073D312F68,MORTGAGE,ASSET,SLR-ES-004,DE,EUR,2779826,fixed,0.05433,2021-11-25,2049-02-01,331,annual,30/360,ModifiedFollowing,constant_installment,True,0,none,A
CNT-9DD13874D0CB,TERM_DEPOSIT,PASSIF,,US,GBP,32772732,fixed,0.01175,2024-08-17,2024-12-15,4,annual,ACT/365,,,,,,
CNT-D47B3073A311,MORTGAGE,ASSET,SLR-US-015,DE,GBP,7787653,floating,0.06175,2023-12-23,2030-06-19,79,annual,ACT/ACT,Following,linear,False,0,mortgage,B
CNT-FA4E1CD8BDC5,SAVINGS,PASSIF,,ES,USD,41712356,fixed,0.01648,2026-02-09,2026-12-06,10,monthly,ACT/365,,,,,,
CNT-8F351C55639D,REVOLVER,ASSET,SLR-FR-007,ES,EUR,6932274,fixed,0.02467,2021-07-09,2026-04-14,58,quarterly,ACT/365,Preceding,linear,False,0.0129,personal,AAA
CNT-2F77E0090BF8,ANNUITE,ASSET,SLR-ES-012,US,GBP,6130670,floating,0.06887,2022-06-18,2024-10-05,28,semiannual,ACT/365,Following,linear,False,0,none,AAA
CNT-97B719FEA671,BULLET,ASSET,SLR-US-003,FR,GBP,3568190,floating,0.06912,2022-04-09,2023-11-30,20,monthly,ACT/365,Following,bullet,True,0,personal,A
CNT-342D23AF93E8,BULLET,ASSET,SLR-US-004,US,USD,8220545,fixed,0.07214,2025-07-26,2026-10-19,15,semiannual,30/360,ModifiedFollowing,linear,False,0.0018,personal,A
CNT-CDF8072AAEA0,BULLET,ASSET,SLR-FR-011,DE,EUR,7639412,floating,0.06446,2024-02-18,2026-01-08,23,quarterly,ACT/ACT,Preceding,constant_installment,True,0.0131,commercial,AAA
CNT-5AE79CA5F6C4,MORTGAGE,ASSET,SLR-ES-005,ES,USD,3298568,floating,0.07397,2024-12-20,2053-09-19,350,semiannual,ACT/365,Preceding,bullet,False,0,commercial,BB
CNT-A9C520378312,MORTGAGE,ASSET,SLR-ES-005,US,EUR,7326899,floating,0.05581,2021-12-08,2050-08-08,349,monthly,30/360,ModifiedFollowing,constant_installment,False,0,commercial,BBB
CNT-EC2327F61395,BULLET,ASSET,SLR-ES-005,FR,GBP,1099022,fixed,0.05004,2022-06-16,2023-10-09,16,semiannual,ACT/365,Preceding,constant_installment,False,0,none,A
CNT-612063CA4C57,MORTGAGE,ASSET,SLR-ES-004,ES,GBP,3936598,floating,0.06321,2021-12-24,2049-11-27,340,semiannual,ACT/365,Following,linear,True,0,commercial,BBB
CNT-2CAE89901CC2,ANNUITE,ASSET,SLR-ES-015,FR,EUR,8213252,fixed,0.03059,2023-12-14,2034-08-18,130,monthly,30/360,Preceding,bullet,True,0.0134,commercial,BB
CNT-1DDE0673C0C7,ANNUITE,ASSET,SLR-US-006,FR,EUR,5983079,fixed,0.05454,2026-01-26,2033-01-19,85,semiannual,ACT/ACT,ModifiedFollowing,bullet,True,0,commercial,NR
CNT-234CF251349D,PAM,ASSET,SLR-DE-013,DE,USD,9077104,fixed,0.07458,2023-05-25,2034-07-26,136,semiannual,30/360,Following,bullet,True,0.0173,none,AAA
CNT-9DC782CF75D0,MORTGAGE,ASSET,SLR-DE-001,US,GBP,6291467,floating,0.06154,2024-06-29,2047-11-26,285,quarterly,ACT/360,Preceding,linear,True,0.0049,none,A
CNT-497B10C7B00A,TERM_DEPOSIT,PASSIF,,ES,USD,36165623,fixed,0.00481,2025-06-03,2028-08-16,39,annual,ACT/365,,,,,,
CNT-8EDAF331D341,PAM,ASSET,SLR-FR-010,DE,USD,6336039,fixed,0.07436,2022-10-03,2041-04-26,226,quarterly,30/360,ModifiedFollowing,bullet,False,0.0046,personal,AAA
CNT-502E75D918D1,MORTGAGE,ASSET,SLR-DE-007,US,USD,2187356,floating,0.07553,2025-04-22,2035-11-26,129,quarterly,30/360,Following,constant_installment,True,0,personal,BB
CNT-993B5D6838AF,REVOLVER,ASSET,SLR-DE-013,FR,GBP,1034478,fixed,0.05919,2023-10-20,2025-04-12,18,semiannual,ACT/365,Following,bullet,True,0,personal,AA
CNT-156B00A59230,MORTGAGE,ASSET,SLR-ES-013,US,GBP,4488708,fixed,0.05967,2024-08-08,2042-10-03,221,semiannual,30/360,Following,bullet,False,0.0045,mortgage,AA
CNT-A0275C55687C,REVOLVER,ASSET,SLR-DE-015,US,USD,5369500,fixed,0.04883,2024-10-24,2029-07-30,58,quarterly,ACT/360,ModifiedFollowing,bullet,False,0.0184,commercial,A
CNT-F9CBA9744CF6,MORTGAGE,ASSET,SLR-US-009,US,USD,8645332,floating,0.07903,2026-02-11,2049-03-12,281,semiannual,ACT/360,Preceding,linear,False,0.0176,personal,B
CNT-C21D77F92017,MORTGAGE,ASSET,SLR-DE-011,ES,GBP,165206,fixed,0.06032,2025-03-27,2035-04-04,122,semiannual,ACT/ACT,ModifiedFollowing,linear,True,0,commercial,BB
CNT-4A4E479B024B,ANNUITE,ASSET,SLR-DE-010,ES,EUR,6311858,floating,0.06399,2024-05-21,2029-07-24,63,quarterly,ACT/365,ModifiedFollowing,constant_installment,False,0,none,AA
CNT-695E9AB3098C,MORTGAGE,ASSET,SLR-US-005,US,USD,2878012,fixed,0.04428,2023-11-03,2036-03-29,151,quarterly,ACT/360,Preceding,constant_installment,False,0.0184,none,AAA
CNT-4F7DB0E691D8,MORTGAGE,ASSET,SLR-ES-015,FR,USD,5507327,fixed,0.0506,2025-03-20,2037-05-16,148,semiannual,ACT/ACT,Following,bullet,False,0,personal,B
CNT-F279AC48DC9F,BULLET,ASSET,SLR-US-014,DE,GBP,49448,fixed,0.06943,2023-11-11,2026-10-26,36,monthly,ACT/ACT,Preceding,linear,True,0.0066,personal,AA
CNT-0045380CACC3,ANNUITE,ASSET,SLR-ES-001,DE,GBP,6784656,floating,0.0694,2026-02-21,2037-04-24,136,semiannual,ACT/ACT,Following,linear,False,0.012,personal,BB
CNT-AA07C4ADF6E2,ANNUITE,ASSET,SLR-US-011,DE,GBP,8332378,floating,0.06558,2026-01-10,2030-03-20,51,annual,ACT/365,ModifiedFollowing,constant_installment,True,0.0019,mortgage,B
CNT-8B2677A02460,MORTGAGE,ASSET,SLR-DE-013,FR,EUR,6072205,floating,0.06966,2025-12-18,2033-03-11,88,annual,ACT/360,ModifiedFollowing,constant_installment,False,0,personal,B
CNT-D4A6208D05C8,PAM,ASSET,SLR-FR-005,FR,EUR,925557,floating,0.05298,2023-08-30,2033-12-05,125,annual,30/360,ModifiedFollowing,bullet,False,0,commercial,A
CNT-49DE5CD747AF,BULLET,ASSET,SLR-ES-005,DE,EUR,7388736,floating,0.05769,2021-11-25,2022-11-20,12,monthly,ACT/ACT,ModifiedFollowing,linear,False,0,personal,AAA
CNT-5C49D0E68304,ANNUITE,ASSET,SLR-ES-004,ES,GBP,8308951,floating,0.06893,2023-11-12,2030-04-09,78,annual,ACT/365,Following,bullet,True,0.0005,personal,NR
CNT-7C22960630AC,ANNUITE,ASSET,SLR-ES-013,FR,EUR,5453548,fixed,0.02981,2023-09-21,2029-01-22,65,semiannual,30/360,Following,linear,True,0.0046,personal,A
CNT-1FD844A4273B,BULLET,ASSET,SLR-ES-006,US,USD,6573783,fixed,0.04067,2024-12-07,2028-02-20,39,monthly,30/360,Preceding,bullet,True,0,none,BB
CNT-0B5050A05A19,REVOLVER,ASSET,SLR-ES-011,US,GBP,378018,fixed,0.05591,2021-12-17,2025-11-26,48,monthly,ACT/365,Following,constant_installment,True,0,personal,A
CNT-23FECBF9D8DC,MORTGAGE,ASSET,SLR-FR-009,DE,GBP,2017418,fixed,0.0405,2023-05-12,2048-05-30,305,semiannual,ACT/365,Preceding,linear,True,0,mortgage,B
CNT-62BBC0B011BE,BULLET,ASSET,SLR-FR-003,FR,GBP,8638342,floating,0.0613,2026-02-05,2026-10-03,8,annual,ACT/360,Following,constant_installment,True,0.0125,none,B
CNT-5026A71282E3,PAM,ASSET,SLR-FR-003,FR,EUR,3658666,floating,0.05753,2023-10-23,2029-01-24,64,semiannual,30/360,ModifiedFollowing,linear,False,0.0181,personal,AA
CNT-D10FF4EE13A8,BULLET,ASSET,SLR-DE-015,ES,EUR,2989539,fixed,0.05867,2023-08-11,2027-06-21,47,monthly,30/360,ModifiedFollowing,constant_installment,True,0.0002,mortgage,BBB
CNT-5DB868510B0E,MORTGAGE,ASSET,SLR-DE-003,FR,EUR,8656686,floating,0.05272,2024-09-06,2041-05-10,203,annual,ACT/365,Preceding,linear,False,0.0022,none,A
CNT-4303CB511347,MORTGAGE,ASSET,SLR-FR-011,FR,GBP,6852006,floating,0.06988,2021-05-12,2037-10-15,200,annual,ACT/ACT,Following,linear,False,0,mortgage,AAA
CNT-65E8EACF1E8E,DEMAND_DEPOSIT,PASSIF,,DE,GBP,14292122,fixed,0.01993,2024-11-04,,,monthly,ACT/365,,,,,,
CNT-F852EF018980,PAM,ASSET,SLR-US-006,DE,USD,9289691,fixed,0.07135,2025-04-08,2047-01-13,265,semiannual,ACT/365,Following,linear,True,0,personal,AA
CNT-F1A6BA9BACEC,DEMAND_DEPOSIT,PASSIF,,FR,USD,11742097,fixed,0.02195,2025-09-06,,,monthly,ACT/365,,,,,,
CNT-3E196FB4F88C,MORTGAGE,ASSET,SLR-ES-009,US,USD,6937144,floating,0.06965,2026-01-28,2052-02-11,317,annual,ACT/360,Following,linear,True,0,mortgage,BBB
CNT-E4516B5A7CB1,PAM,ASSET,SLR-DE-007,DE,GBP,9667569,fixed,0.04153,2024-10-23,2042-06-21,215,quarterly,ACT/360,ModifiedFollowing,bullet,False,0.0131,personal,A
CNT-EC5FB82721A2,PAM,ASSET,SLR-US-003,DE,GBP,2237401,floating,0.06076,2023-05-06,2034-08-06,137,quarterly,ACT/ACT,Following,constant_installment,True,0,personal,BB
CNT-BF295BD63C7E,MORTGAGE,ASSET,SLR-ES-012,ES,USD,4305284,floating,0.07644,2024-06-12,2032-12-27,104,semiannual,30/360,Preceding,constant_installment,False,0.018,none,A
CNT-CA7DBE13E181,BULLET,ASSET,SLR-DE-005,DE,GBP,27702,floating,0.06255,2021-07-22,2026-03-28,57,quarterly,ACT/ACT,ModifiedFollowing,linear,True,0.0175,commercial,B
CNT-BC21693D42D4,TERM_DEPOSIT,PASSIF,,DE,USD,20177162,fixed,0.00475,2024-10-20,2025-02-17,4,quarterly,ACT/365,,,,,,
CNT-33FCE9116E05,MORTGAGE,ASSET,SLR-US-012,ES,USD,4511688,fixed,0.05141,2021-09-28,2032-08-01,132,quarterly,ACT/365,Preceding,constant_installment,False,0.0117,commercial,BB
CNT-3D77ADBF6719,COMMERCIAL_LOAN,ASSET,SLR-FR-011,DE,GBP,1949872,floating,0.06055,2022-08-29,2031-01-14,102,annual,ACT/365,Following,linear,True,0,mortgage,AA
CNT-7CB9B4014C8F,BULLET,ASSET,SLR-US-011,US,USD,2751723,fixed,0.04867,2025-09-08,2030-05-15,57,monthly,ACT/360,Preceding,constant_installment,True,0,mortgage,AAA
CNT-5B607D770B95,BULLET,ASSET,SLR-ES-001,US,GBP,6905468,fixed,0.0609,2024-10-06,2027-04-24,31,annual,ACT/360,Following,linear,True,0,mortgage,AAA
CNT-A95B65422323,PAM,ASSET,SLR-ES-014,US,USD,4643403,fixed,0.04478,2022-09-20,2023-10-15,13,quarterly,30/360,Following,constant_installment,False,0,personal,BB
CNT-2BC8AF02423B,MORTGAGE,ASSET,SLR-DE-007,ES,USD,3895554,fixed,0.0736,2024-12-01,2054-02-27,356,quarterly,ACT/ACT,Following,linear,False,0,none,NR
CNT-AC69E2CC1B2A,ANNUITE,ASSET,SLR-ES-013,FR,USD,6947259,fixed,0.0664,2022-03-18,2027-05-21,63,annual,ACT/365,ModifiedFollowing,linear,False,0.0015,commercial,AA
CNT-EC74A7418F47,ANNUITE,ASSET,SLR-US-007,US,EUR,6458987,floating,0.06258,2024-02-18,2029-03-23,62,quarterly,ACT/360,Preceding,constant_installment,True,0,none,AA
CNT-57784D5A95F6,ANNUITE,ASSET,SLR-DE-009,ES,EUR,1072813,floating,0.05897,2023-01-26,2033-07-02,127,semiannual,ACT/360,Preceding,bullet,True,0.0194,mortgage,NR
CNT-0F4E0ADA3A33,ANNUITE,ASSET,SLR-DE-003,DE,EUR,4237340,fixed,0.04347,2025-09-04,2042-04-08,202,semiannual,ACT/360,Following,constant_installment,False,0,mortgage,BBB
CNT-D17ACEB1E805,MORTGAGE,ASSET,SLR-ES-001,ES,GBP,4312138,floating,0.06235,2026-01-28,2053-12-02,339,annual,ACT/ACT,Following,linear,True,0.0094,mortgage,AA
CNT-11E4DECB4E00,ANNUITE,ASSET,SLR-ES-005,DE,EUR,9549833,fixed,0.05917,2025-03-02,2031-12-26,83,monthly,ACT/365,Preceding,linear,True,0.0172,commercial,A
CNT-8FB7740E86B1,REVOLVER,ASSET,SLR-DE-014,ES,GBP,8420013,floating,0.06397,2022-02-28,2026-03-09,49,monthly,ACT/360,Preceding,bullet,False,0,personal,NR
CNT-4352304154F2,PAM,ASSET,SLR-FR-004,DE,EUR,5941680,floating,0.05291,2022-10-26,2037-03-11,175,annual,30/360,Following,linear,True,0.001,mortgage,B
CNT-A5AC2F793E13,PAM,ASSET,SLR-US-013,ES,GBP,3902489,floating,0.06566,2024-07-13,2029-10-15,64,annual,ACT/360,Preceding,bullet,True,0.0195,mortgage,NR
CNT-5802DD8ACA71,ANNUITE,ASSET,SLR-DE-005,ES,GBP,6876519,fixed,0.0499,2021-04-21,2032-05-23,135,semiannual,30/360,Preceding,linear,True,0,commercial,A
CNT-DD018182A0D9,MORTGAGE,ASSET,SLR-ES-011,FR,USD,7124867,floating,0.07469,2022-08-19,2035-05-13,155,monthly,ACT/365,ModifiedFollowing,linear,False,0,mortgage,AAA
CNT-1F08FFB73F0C,MORTGAGE,ASSET,SLR-US-004,FR,USD,7482474,fixed,0.07021,2022-03-16,2032-02-22,121,quarterly,ACT/360,Preceding,bullet,True,0,mortgage,AA
CNT-1D94591C0138,REVOLVER,ASSET,SLR-DE-006,FR,EUR,2637753,fixed,0.03192,2023-07-31,2027-02-10,43,quarterly,30/360,Preceding,bullet,False,0.0106,none,BBB
CNT-F8E2406669A6,SAVINGS,PASSIF,,FR,GBP,12310339,fixed,0.01013,2025-06-27,2029-10-04,52,monthly,ACT/365,,,,,,
CNT-FC074C6CA6BD,REVOLVER,ASSET,SLR-US-002,FR,GBP,7500130,floating,0.06648,2024-01-20,2027-10-31,46,monthly,ACT/360,ModifiedFollowing,bullet,False,0.0008,commercial,AA
CNT-1D978080EE80,TERM_DEPOSIT,PASSIF,,FR,USD,30268922,fixed,0.03229,2024-03-20,2026-10-06,31,monthly,ACT/365,,,,,,
CNT-BCDC9FE5622A,ANNUITE,ASSET,SLR-DE-015,ES,EUR,285702,floating,0.06121,2021-12-06,2030-05-23,103,semiannual,ACT/360,ModifiedFollowing,linear,False,0,none,BB
CNT-6A955971EED3,MORTGAGE,ASSET,SLR-DE-007,DE,USD,8533197,fixed,0.06234,2025-01-04,2045-11-15,254,annual,ACT/360,ModifiedFollowing,constant_installment,True,0.0081,personal,BB
CNT-C9D36D227294,BULLET,ASSET,SLR-DE-009,DE,EUR,1031118,fixed,0.04363,2025-04-18,2029-12-23,57,monthly,ACT/365,Preceding,bullet,False,0.006,mortgage,B
CNT-A31FA3AFB703,PAM,ASSET,SLR-ES-002,DE,GBP,9969933,fixed,0.04607,2021-11-13,2027-02-15,64,quarterly,30/360,ModifiedFollowing,linear,False,0.007,mortgage,NR
CNT-2C55CC1404AE,REVOLVER,ASSET,SLR-US-010,ES,GBP,3573037,fixed,0.0356,2026-01-08,2029-12-18,48,semiannual,ACT/ACT,Preceding,constant_installment,True,0,mortgage,NR
CNT-378920C93845,PAM,ASSET,SLR-DE-004,FR,USD,6118079,floating,0.06792,2022-09-01,2047-08-21,304,monthly,30/360,Following,bullet,True,0.0136,commercial,BBB
CNT-8867E226429B,TERM_DEPOSIT,PASSIF,,DE,EUR,43425299,fixed,0.00542,2023-07-28,2025-12-14,29,monthly,ACT/365,,,,,,
CNT-498FC4839004,ANNUITE,ASSET,SLR-DE-006,US,GBP,7963650,fixed,0.06065,2024-06-05,2027-02-20,33,quarterly,30/360,Following,linear,False,0.0014,mortgage,B
CNT-2CBAF118E0D0,TERM_DEPOSIT,PASSIF,,FR,GBP,27707940,fixed,0.02848,2023-08-09,2024-10-02,14,monthly,ACT/365,,,,,,
CNT-ABD03A495363,SAVINGS,PASSIF,,ES,USD,18604573,fixed,0.0027,2025-02-03,2026-05-29,16,monthly,ACT/365,,,,,,
CNT-5DCF5FCC361C,SAVINGS,PASSIF,,ES,USD,44593581,fixed,0.03398,2024-04-07,2026-11-23,32,monthly,ACT/365,,,,,,
CNT-B119B7997B7E,MORTGAGE,ASSET,SLR-FR-013,US,USD,5769799,floating,0.07812,2022-11-11,2042-06-29,239,monthly,ACT/365,ModifiedFollowing,bullet,False,0,commercial,AAA
CNT-23C5DF008E68,PAM,ASSET,SLR-FR-013,ES,EUR,6458966,fixed,0.04213,2021-04-15,2037-10-18,201,annual,30/360,Following,linear,False,0,mortgage,B
CNT-6BF355153995,REVOLVER,ASSET,SLR-FR-014,FR,GBP,6302132,floating,0.0662,2022-06-15,2024-02-05,20,semiannual,ACT/365,Preceding,linear,False,0.0108,commercial,A
CNT-26FE3F7543F8,MORTGAGE,ASSET,SLR-DE-015,US,USD,5403093,floating,0.07667,2022-01-21,2037-05-02,186,quarterly,30/360,Following,constant_installment,False,0,none,BB
CNT-C57178378639,ANNUITE,ASSET,SLR-ES-001,FR,EUR,648597,floating,0.06476,2022-10-30,2042-03-19,236,annual,ACT/365,ModifiedFollowing,bullet,False,0.0049,personal,AAA
CNT-0657D35436D2,DEMAND_DEPOSIT,PASSIF,,US,USD,26845036,fixed,0.00178,2025-05-01,,,monthly,ACT/365,,,,,,
CNT-49B959E606D6,PAM,ASSET,SLR-FR-006,DE,EUR,8391292,floating,0.06886,2023-08-15,2045-03-22,263,annual,ACT/360,ModifiedFollowing,bullet,True,0,commercial,NR
CNT-6E46EE571EA2,BULLET,ASSET,SLR-FR-001,ES,EUR,6922140,fixed,0.0591,2025-08-13,2028-11-25,40,annual,ACT/ACT,ModifiedFollowing,linear,True,0,personal,A
