position_ref,product_type,branch,seller,currency,outstanding,origination_date,maturity_date,client_rate,risk_weight,profiles_json,rates_json
CNT-32FFDDED9C0C,annuite,DE,SLR-FR-011,GBP,5931373.0,2025-01-08,2034-05-21,0.035,1.0,"[0.991228, 0.973684, 0.947368, 0.894737, 0.789474, 0.684211, 0.473684, 0.263158, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042]"
CNT-1140CF9B1A9F,pam,ES,SLR-US-013,GBP,3213862.0,2023-01-01,2034-04-03,0.03868,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425]"
CNT-01CC86F3FC5F,mortgage,FR,SLR-DE-012,USD,5675383.0,2023-02-05,2030-02-28,0.06799,1.0,"[0.988372, 0.965116, 0.930233, 0.860465, 0.72093, 0.581395, 0.302326, 0.023256, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445]"
CNT-CBC5CBE22069,savings,DE,,GBP,21249330.0,2025-01-29,2027-03-20,0.02343,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]"
CNT-926050AA3A8A,savings,US,,USD,5764589.0,2025-12-28,2027-09-19,0.0248,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]"
CNT-D58DCEF6480F,demand_deposit,FR,,USD,49911098.0,2024-06-07,,0.03425,1.0,"[0.0, 0.0]",[0.0532]
CNT-14ABEA8D18FA,term_deposit,DE,,EUR,22734455.0,2024-06-02,2026-05-23,0.02531,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029]"
CNT-818CC14BF7E1,bullet,FR,SLR-FR-012,EUR,8940598.0,2022-09-21,2023-10-16,0.03661,1.0,"[0.923077, 0.769231, 0.538462, 0.076923, 0.0]","[0.029, 0.0298, 0.03, 0.0305]"
CNT-EB549330F198,pam,ES,SLR-ES-015,USD,344774.0,2022-11-26,2039-10-28,0.07215,1.0,"[0.995146, 0.985437, 0.970874, 0.941748, 0.883495, 0.825243, 0.708738, 0.592233, 0.417476, 0.126214, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046]"
CNT-445CC3071251,demand_deposit,FR,,EUR,7457192.0,2024-07-04,,0.00626,1.0,"[0.0, 0.0]",[0.029]
CNT-F9B3CE917B58,term_deposit,DE,,USD,1080757.0,2025-09-21,2029-07-02,0.03192,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-3436ADD1E137,pam,ES,SLR-ES-002,USD,8741393.0,2026-01-21,2048-07-24,0.05121,1.0,"[0.99635, 0.989051, 0.978102, 0.956204, 0.912409, 0.868613, 0.781022, 0.693431, 0.562044, 0.343066, 0.124088, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-B70CAF3AFE9F,bullet,US,SLR-US-009,GBP,9258844.0,2026-01-05,2029-09-16,0.0608,1.0,"[0.977778, 0.933333, 0.866667, 0.733333, 0.466667, 0.2, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-EA354877DEF6,mortgage,ES,SLR-DE-001,USD,7132166.0,2023-11-28,2050-05-10,0.0778,1.0,"[0.996894, 0.990683, 0.981366, 0.962733, 0.925466, 0.888199, 0.813665, 0.73913, 0.627329, 0.440994, 0.254658, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-3E18336E5121,demand_deposit,US,,GBP,8635222.0,2023-05-03,,0.03662,1.0,"[0.0, 0.0]",[0.0492]
CNT-31088AD33462,pam,US,SLR-US-005,EUR,1476111.0,2021-05-07,2046-04-26,0.05206,1.0,"[0.996711, 0.990132, 0.980263, 0.960526, 0.921053, 0.881579, 0.802632, 0.723684, 0.605263, 0.407895, 0.210526, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-AFCE9F2FB323,demand_deposit,US,,GBP,12463714.0,2025-05-30,,0.00576,1.0,"[0.0, 0.0]",[0.0492]
CNT-2345D669BEAD,pam,FR,SLR-FR-006,USD,1342311.0,2024-01-08,2033-10-17,0.042,1.0,"[0.991597, 0.97479, 0.94958, 0.89916, 0.798319, 0.697479, 0.495798, 0.294118, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445]"
CNT-6C06FD142881,pam,US,SLR-US-013,EUR,9103224.0,2022-12-18,2034-12-15,0.02576,1.0,"[0.993151, 0.979452, 0.958904, 0.917808, 0.835616, 0.753425, 0.589041, 0.424658, 0.178082, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]"
CNT-E1D3BC125C57,mortgage,ES,SLR-US-001,EUR,4049461.0,2023-03-20,2038-08-28,0.06649,1.0,"[0.994681, 0.984043, 0.968085, 0.93617, 0.87234, 0.808511, 0.680851, 0.553191, 0.361702, 0.042553, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029]"
CNT-73279B8971D7,annuite,ES,SLR-ES-008,GBP,1490282.0,2024-05-27,2025-08-20,0.06977,1.0,"[0.933333, 0.8, 0.6, 0.2, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]"
CNT-00A46721CE87,bullet,DE,SLR-FR-008,USD,726378.0,2022-04-26,2023-09-18,0.06349,1.0,"[0.941176, 0.823529, 0.647059, 0.294118, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]"
CNT-C4E1FF3B6160,annuite,US,SLR-FR-009,EUR,2516246.0,2023-12-13,2041-06-11,0.03267,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029]"
CNT-87A2B88EDD72,annuite,ES,SLR-DE-010,EUR,5102256.0,2021-07-15,2032-12-14,0.03569,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]"
CNT-8FBF71CF6CD0,demand_deposit,DE,,USD,40799952.0,2025-10-24,,0.0385,1.0,"[0.0, 0.0]",[0.0532]
CNT-B6E6F242E274,mortgage,ES,SLR-US-011,USD,5177511.0,2022-08-25,2045-01-26,0.05962,1.0,"[0.996337, 0.989011, 0.978022, 0.956044, 0.912088, 0.868132, 0.78022, 0.692308, 0.56044, 0.340659, 0.120879, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-1CCC439122A9,pam,FR,SLR-FR-001,GBP,6217712.0,2023-11-07,2027-06-19,0.06018,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-0DB62631170D,pam,DE,SLR-ES-007,USD,4189188.0,2023-06-14,2049-04-28,0.06438,1.0,"[0.996825, 0.990476, 0.980952, 0.961905, 0.92381, 0.885714, 0.809524, 0.733333, 0.619048, 0.428571, 0.238095, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-EDC9756CFB4C,mortgage,ES,SLR-DE-005,GBP,3251051.0,2021-10-02,2029-06-22,0.06449,1.0,"[0.989362, 0.968085, 0.93617, 0.87234, 0.744681, 0.617021, 0.361702, 0.106383, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042]"
CNT-F9B1B4BFC0FB,mortgage,FR,SLR-ES-009,GBP,8141878.0,2024-06-05,2040-10-09,0.06827,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043]"
CNT-8292F0E83CF9,annuite,DE,SLR-US-002,EUR,4977790.0,2026-01-18,2032-06-15,0.05408,1.0,"[0.987179, 0.961538, 0.923077, 0.846154, 0.692308, 0.538462, 0.230769, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275]"
CNT-0B4224D8A4B8,revolver,FR,SLR-US-011,USD,7615673.0,2024-08-04,2026-07-25,0.07559,1.0,"[0.958333, 0.875, 0.75, 0.5, 0.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]"
CNT-D388D63E663B,mortgage,US,SLR-DE-009,GBP,5489614.0,2022-10-02,2041-03-26,0.06396,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043]"
CNT-34B94F33915E,pam,ES,SLR-DE-004,EUR,3952873.0,2025-09-03,2048-08-03,0.02654,1.0,"[0.996416, 0.989247, 0.978495, 0.956989, 0.913978, 0.870968, 0.784946, 0.698925, 0.569892, 0.354839, 0.139785, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-CC39FEADB8F3,bullet,US,SLR-US-011,GBP,3487154.0,2023-09-04,2026-10-18,0.06291,1.0,"[0.973684, 0.921053, 0.842105, 0.684211, 0.368421, 0.052632, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-F9BB0FAF4084,pam,DE,SLR-DE-004,EUR,5428206.0,2024-01-07,2030-10-02,0.04002,1.0,"[0.987805, 0.963415, 0.926829, 0.853659, 0.707317, 0.560976, 0.268293, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275]"
CNT-CEB9043FD123,mortgage,DE,SLR-US-011,USD,8552096.0,2021-07-17,2050-11-12,0.07527,1.0,"[0.997199, 0.991597, 0.983193, 0.966387, 0.932773, 0.89916, 0.831933, 0.764706, 0.663866, 0.495798, 0.327731, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046, 0.0465]"
CNT-B85E693DEA0D,bullet,ES,SLR-US-008,GBP,4377811.0,2023-12-27,2025-12-16,0.06196,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]"
CNT-B6FEB8B2ED3E,pam,FR,SLR-ES-015,EUR,5019840.0,2021-07-09,2046-05-29,0.04943,1.0,"[0.9967, 0.990099, 0.980198, 0.960396, 0.920792, 0.881188, 0.80198, 0.722772, 0.60396, 0.405941, 0.207921, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-9E97DD480398,annuite,ES,SLR-FR-010,EUR,8391774.0,2022-02-25,2041-03-17,0.03336,1.0,"[0.99569, 0.987069, 0.974138, 0.948276, 0.896552, 0.844828, 0.741379, 0.637931, 0.482759, 0.224138, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029]"
CNT-6B2B10158552,savings,US,,EUR,762418.0,2026-03-10,2029-06-22,0.00518,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-C19950870A0A,term_deposit,US,,USD,24709401.0,2025-04-18,2027-05-08,0.02942,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]"
CNT-0FFC9CDB754D,term_deposit,US,,EUR,8068198.0,2026-01-24,2027-07-18,0.01728,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305]"
CNT-3462BE1F62C2,revolver,US,SLR-US-012,EUR,519483.0,2023-07-09,2027-10-16,0.04977,1.0,"[0.980769, 0.942308, 0.884615, 0.769231, 0.538462, 0.307692, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-19AED6F5C897,mortgage,DE,SLR-US-003,EUR,6342141.0,2026-01-08,2039-12-26,0.02261,1.0,"[0.994118, 0.982353, 0.964706, 0.929412, 0.858824, 0.788235, 0.647059, 0.505882, 0.294118, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]"
CNT-FFA95A3D2E68,term_deposit,ES,,GBP,12631151.0,2024-09-09,2027-03-28,0.00891,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]"
CNT-72B4BEC29389,commercial_loan,US,SLR-US-015,EUR,8206133.0,2021-10-01,2034-06-25,0.06904,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285]"
CNT-6BB006176F8F,mortgage,DE,SLR-US-012,USD,5828132.0,2023-11-28,2042-04-22,0.06941,1.0,"[0.995536, 0.986607, 0.973214, 0.946429, 0.892857, 0.839286, 0.732143, 0.625, 0.464286, 0.196429, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046]"
CNT-CA0CCD15411D,annuite,ES,SLR-DE-015,USD,2319241.0,2024-04-28,2037-12-16,0.05013,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-680AC83F8DB2,mortgage,DE,SLR-ES-015,GBP,3462965.0,2021-07-26,2050-07-24,0.03558,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-10CFDB7A5193,pam,DE,SLR-DE-015,EUR,6273305.0,2023-02-11,2044-08-19,0.05234,1.0,"[0.996183, 0.98855, 0.977099, 0.954198, 0.908397, 0.862595, 0.770992, 0.679389, 0.541985, 0.312977, 0.083969, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-721CA630876B,pam,DE,SLR-US-007,GBP,8474291.0,2021-09-14,2022-09-09,0.06573,1.0,"[0.916667, 0.75, 0.5, 0.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465]"
CNT-9153CADEF928,commercial_loan,US,SLR-US-012,EUR,2041310.0,2025-01-10,2026-05-05,0.02124,1.0,"[0.9375, 0.8125, 0.625, 0.25, 0.0]","[0.029, 0.0298, 0.03, 0.0305]"
CNT-50BAD79B7664,annuite,US,SLR-ES-011,USD,9903369.0,2023-07-05,2030-10-26,0.05714,1.0,"[0.988764, 0.966292, 0.932584, 0.865169, 0.730337, 0.595506, 0.325843, 0.05618, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445]"
CNT-19969FD0D86F,bullet,US,SLR-ES-002,EUR,5899724.0,2022-05-08,2026-03-18,0.06174,1.0,"[0.978723, 0.93617, 0.87234, 0.744681, 0.489362, 0.234043, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-5F0FBBD47C1F,bullet,DE,SLR-ES-009,GBP,5670342.0,2024-11-01,2027-06-19,0.04519,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]"
CNT-D1E0D2DF9EF0,pam,ES,SLR-FR-015,GBP,8433380.0,2025-03-04,2047-06-07,0.04778,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-D8D86FC01406,demand_deposit,FR,,USD,5165346.0,2023-10-19,,0.02444,1.0,"[0.0, 0.0]",[0.0532]
CNT-0134495FF039,pam,DE,SLR-FR-007,USD,3074824.0,2024-12-08,2041-09-10,0.04175,1.0,"[0.995098, 0.985294, 0.970588, 0.941176, 0.882353, 0.823529, 0.705882, 0.588235, 0.411765, 0.117647, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046]"
CNT-6B2001B8394F,demand_deposit,ES,,USD,42612854.0,2023-10-12,,0.02035,1.0,"[0.0, 0.0]",[0.0532]
CNT-1ED26405B843,pam,DE,SLR-FR-008,USD,4418642.0,2022-06-18,2026-03-29,0.06598,1.0,"[0.978261, 0.934783, 0.869565, 0.73913, 0.478261, 0.217391, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455]"
CNT-A51B7AE3EFFD,mortgage,FR,SLR-ES-013,GBP,1131034.0,2021-10-05,2050-02-05,0.06263,1.0,"[0.997101, 0.991304, 0.982609, 0.965217, 0.930435, 0.895652, 0.826087, 0.756522, 0.652174, 0.478261, 0.304348, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-785433BEEB8F,annuite,ES,SLR-ES-013,USD,1901674.0,2023-04-01,2034-11-29,0.07152,1.0,"[0.992958, 0.978873, 0.957746, 0.915493, 0.830986, 0.746479, 0.577465, 0.408451, 0.15493, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-5C0E1514DA2F,mortgage,US,SLR-DE-007,EUR,9093232.0,2021-05-17,2042-07-26,0.04212,1.0,"[0.996124, 0.988372, 0.976744, 0.953488, 0.906977, 0.860465, 0.767442, 0.674419, 0.534884, 0.302326, 0.069767, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-0FD57A649764,mortgage,DE,SLR-DE-004,USD,6828117.0,2025-11-08,2040-03-24,0.07742,1.0,"[0.994286, 0.982857, 0.965714, 0.931429, 0.862857, 0.794286, 0.657143, 0.52, 0.314286, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-29F5AF723251,revolver,FR,SLR-ES-012,GBP,8558784.0,2023-11-29,2027-05-12,0.0546,1.0,"[0.97619, 0.928571, 0.857143, 0.714286, 0.428571, 0.142857, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-EA877589B968,savings,DE,,GBP,43641959.0,2023-12-26,2024-03-25,0.01541,1.0,"[1.0, 0.0, 0.0]","[0.0492, 0.0488]"
CNT-63FE08802669,term_deposit,DE,,GBP,25920319.0,2024-06-17,2027-08-31,0.01376,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-4CD52AB3EE2E,mortgage,US,SLR-ES-005,GBP,8225392.0,2024-04-08,2048-11-28,0.04348,1.0,"[0.996667, 0.99, 0.98, 0.96, 0.92, 0.88, 0.8, 0.72, 0.6, 0.4, 0.2, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425, 0.0415, 0.042, 0.0425, 0.043, 0.0435]"
CNT-A29A3F67ED98,annuite,DE,SLR-FR-002,USD,6914482.0,2024-08-17,2042-12-11,0.0534,1.0,"[0.995516, 0.986547, 0.973094, 0.946188, 0.892377, 0.838565, 0.730942, 0.623318, 0.461883, 0.192825, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046]"
CNT-718F08E37B64,mortgage,ES,SLR-DE-006,EUR,3461640.0,2022-11-02,2040-01-02,0.04554,1.0,"[0.995215, 0.985646, 0.971292, 0.942584, 0.885167, 0.827751, 0.712919, 0.598086, 0.425837, 0.138756, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029]"
CNT-A4D7D1F3A1D2,annuite,DE,SLR-ES-006,USD,6327662.0,2021-08-18,2027-11-15,0.04498,1.0,"[0.986842, 0.960526, 0.921053, 0.842105, 0.684211, 0.526316, 0.210526, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044]"
CNT-E2DBF5B60D90,pam,DE,SLR-ES-001,EUR,9997003.0,2025-08-01,2052-12-07,0.06963,1.0,"[0.996997, 0.990991, 0.981982, 0.963964, 0.927928, 0.891892, 0.81982, 0.747748, 0.63964, 0.459459, 0.279279, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-BBD9E5C74342,annuite,US,SLR-US-003,GBP,7111189.0,2025-01-15,2028-08-27,0.06784,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-D53BB3A5A6BF,mortgage,FR,SLR-FR-006,USD,9299716.0,2022-11-30,2037-10-12,0.06728,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046]"
CNT-94B0D99FB320,pam,FR,SLR-DE-014,USD,2789020.0,2025-03-20,2036-04-21,0.05838,1.0,"[0.992593, 0.977778, 0.955556, 0.911111, 0.822222, 0.733333, 0.555556, 0.377778, 0.111111, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-A75AB1943965,pam,DE,SLR-ES-010,EUR,6460428.0,2021-06-02,2041-01-18,0.05885,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029]"
CNT-19414C5AA7BE,mortgage,DE,SLR-DE-009,USD,1307834.0,2022-10-27,2036-05-16,0.07059,1.0,"[0.993939, 0.981818, 0.963636, 0.927273, 0.854545, 0.781818, 0.636364, 0.490909, 0.272727, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-5A49D2080168,revolver,US,SLR-ES-012,USD,9460758.0,2024-10-27,2025-11-21,0.0753,1.0,"[1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495]"
CNT-30C186D6488C,annuite,ES,SLR-FR-009,USD,3844547.0,2024-09-05,2034-10-13,0.0502,1.0,"[0.99187, 0.97561, 0.95122, 0.902439, 0.804878, 0.707317, 0.512195, 0.317073, 0.02439, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-1672104C1B17,pam,ES,SLR-US-006,EUR,849952.0,2024-10-14,2051-08-24,0.04781,1.0,"[0.996942, 0.990826, 0.981651, 0.963303, 0.926606, 0.889908, 0.816514, 0.743119, 0.633028, 0.449541, 0.266055, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028, 0.0285, 0.029, 0.0295]"
CNT-E649AAE9A579,pam,FR,SLR-DE-006,EUR,9616785.0,2022-07-09,2027-05-14,0.04484,1.0,"[0.983051, 0.949153, 0.898305, 0.79661, 0.59322, 0.389831, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028]"
CNT-054F73391656,pam,ES,SLR-DE-004,EUR,7770085.0,2023-02-01,2031-07-19,0.06068,1.0,"[0.990291, 0.970874, 0.941748, 0.883495, 0.76699, 0.650485, 0.417476, 0.184466, 0.0]","[0.029, 0.0298, 0.03, 0.0305, 0.029, 0.028, 0.0275, 0.028]"
CNT-95FAFB0A72FD,bullet,FR,SLR-US-010,GBP,821085.0,2023-07-24,2025-11-10,0.0354,1.0,"[0.964286, 0.892857, 0.785714, 0.571429, 0.142857, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]"
CNT-201CA8D52398,pam,DE,SLR-FR-004,GBP,2290095.0,2026-03-09,2029-12-18,0.06931,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-AD81739E3C0A,bullet,DE,SLR-ES-003,GBP,6849706.0,2025-04-03,2029-06-11,0.06251,1.0,"[0.980392, 0.941176, 0.882353, 0.764706, 0.529412, 0.294118, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
CNT-63F62236621E,annuite,FR,SLR-DE-005,USD,3626671.0,2023-10-01,2028-11-03,0.07625,1.0,"[0.983871, 0.951613, 0.903226, 0.806452, 0.612903, 0.419355, 0.032258, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044]"
CNT-4F6A178C8F9B,term_deposit,FR,,USD,31101490.0,2023-08-01,2025-09-19,0.01919,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047]"
CNT-8DE1BB901FD0,revolver,DE,SLR-DE-014,GBP,5891338.0,2023-08-01,2026-01-17,0.04496,1.0,"[0.966667, 0.9, 0.8, 0.6, 0.2, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044]"
CNT-EAA6447C0031,pam,FR,SLR-US-007,USD,2794101.0,2026-02-16,2040-02-03,0.07688,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045]"
CNT-7F3B496EADF5,mortgage,DE,SLR-US-008,USD,8683779.0,2022-11-27,2039-09-29,0.07052,1.0,"[0.995122, 0.985366, 0.970732, 0.941463, 0.882927, 0.82439, 0.707317, 0.590244, 0.414634, 0.121951, 0.0]","[0.0532, 0.0528, 0.052, 0.0495, 0.047, 0.0455, 0.044, 0.0445, 0.045, 0.046]"
CNT-3F16090A13FD,annuite,DE,SLR-ES-010,GBP,3303942.0,2025-09-01,2029-08-11,0.06142,1.0,"[0.979167, 0.9375, 0.875, 0.75, 0.5, 0.25, 0.0]","[0.0492, 0.0488, 0.048, 0.0465, 0.044, 0.0425]"
